  -9.99766350       1.71954393    
  -9.99765015       1.71952474    
  -9.99763775       1.71950674    
  -9.99762535       1.71948886    
  -9.99761295       1.71947098    
  -9.99760056       1.71945310    
  -9.99758720       1.71943378    
  -9.99757481       1.71941590    
  -9.99756241       1.71939790    
  -9.99755001       1.71938002    
  -9.99753761       1.71936202    
  -9.99752522       1.71934426    
  -9.99751186       1.71932483    
  -9.99749947       1.71930695    
  -9.99748707       1.71928906    
  -9.99747467       1.71927118    
  -9.99746227       1.71925318    
  -9.99744987       1.71923530    
  -9.99743652       1.71921599    
  -9.99742413       1.71919811    
  -9.99741173       1.71918011    
  -9.99739933       1.71916223    
  -9.99738693       1.71914434    
  -9.99737358       1.71912503    
  -9.99736118       1.71910715    
  -9.99734879       1.71908927    
  -9.99733639       1.71907139    
  -9.99732399       1.71905339    
  -9.99731159       1.71903551    
  -9.99729824       1.71901619    
  -9.99728584       1.71899831    
  -9.99727345       1.71898031    
  -9.99726105       1.71896243    
  -9.99724865       1.71894455    
  -9.99723625       1.71892667    
  -9.99722290       1.71890736    
  -9.99721050       1.71888947    
  -9.99719810       1.71887159    
  -9.99718571       1.71885359    
  -9.99717331       1.71883571    
  -9.99716091       1.71881771    
  -9.99714756       1.71879852    
  -9.99713516       1.71878052    
  -9.99712276       1.71876264    
  -9.99711037       1.71874475    
  -9.99709797       1.71872687    
  -9.99708462       1.71870756    
  -9.99707222       1.71868956    
  -9.99705982       1.71867180    
  -9.99704742       1.71865380    
  -9.99703503       1.71863592    
  -9.99702263       1.71861804    
  -9.99700928       1.71859872    
  -9.99699688       1.71858084    
  -9.99698448       1.71856284    
  -9.99697208       1.71854496    
  -9.99695969       1.71852708    
  -9.99694729       1.71850908    
  -9.99693394       1.71848989    
  -9.99692154       1.71847188    
  -9.99690914       1.71845400    
  -9.99689674       1.71843612    
  -9.99688435       1.71841824    
  -9.99687099       1.71839893    
  -9.99685860       1.71838093    
  -9.99684620       1.71836305    
  -9.99683380       1.71834528    
  -9.99682140       1.71832728    
  -9.99680901       1.71830940    
  -9.99679565       1.71828997    
  -9.99678326       1.71827221    
  -9.99677086       1.71825433    
  -9.99675846       1.71823633    
  -9.99674606       1.71821845    
  -9.99673367       1.71820056    
  -9.99672031       1.71818125    
  -9.99670792       1.71816337    
  -9.99669552       1.71814537    
  -9.99668312       1.71812749    
  -9.99667072       1.71810961    
  -9.99665833       1.71809161    
  -9.99664497       1.71807241    
  -9.99663258       1.71805453    
  -9.99662018       1.71803653    
  -9.99660778       1.71801865    
  -9.99659538       1.71800077    
  -9.99658203       1.71798146    
  -9.99656963       1.71796358    
  -9.99655724       1.71794558    
  -9.99654484       1.71792769    
  -9.99653244       1.71790981    
  -9.99652004       1.71789181    
  -9.99650669       1.71787262    
  -9.99649429       1.71785474    
  -9.99648190       1.71783674    
  -9.99646950       1.71781886    
  -9.99645710       1.71780097    
  -9.99644470       1.71778297    
  -9.99643135       1.71776378    
  -9.99641895       1.71774590    
  -9.99640656       1.71772790    
  -9.99639416       1.71771002    
  -9.99638176       1.71769214    
  -9.99636936       1.71767414    
  -9.99635601       1.71765494    
  -9.99634361       1.71763706    
  -9.99633121       1.71761906    
  -9.99631882       1.71760118    
  -9.99630642       1.71758330    
  -9.99629307       1.71756399    
  -9.99628067       1.71754611    
  -9.99626827       1.71752822    
  -9.99625587       1.71751034    
  -9.99624348       1.71749234    
  -9.99623108       1.71747446    
  -9.99621773       1.71745515    
  -9.99620533       1.71743715    
  -9.99619293       1.71741927    
  -9.99618053       1.71740150    
  -9.99616814       1.71738350    
  -9.99615574       1.71736562    
  -9.99614239       1.71734631    
  -9.99612999       1.71732843    
  -9.99611759       1.71731043    
  -9.99610519       1.71729255    
  -9.99609280       1.71727467    
  -9.99607944       1.71725535    
  -9.99606705       1.71723747    
  -9.99605465       1.71721959    
  -9.99604225       1.71720171    
  -9.99602985       1.71718371    
  -9.99601746       1.71716583    
  -9.99600410       1.71714664    
  -9.99599171       1.71712863    
  -9.99597931       1.71711075    
  -9.99596691       1.71709287    
  -9.99595451       1.71707499    
  -9.99594212       1.71705699    
  -9.99592876       1.71703768    
  -9.99591637       1.71701980    
  -9.99590397       1.71700191    
  -9.99589157       1.71698391    
  -9.99587917       1.71696603    
  -9.99586678       1.71694815    
  -9.99585342       1.71692896    
  -9.99584103       1.71691096    
  -9.99582863       1.71689308    
  -9.99581623       1.71687520    
  -9.99580383       1.71685731    
  -9.99579048       1.71683788    
  -9.99577808       1.71682000    
  -9.99576569       1.71680212    
  -9.99575329       1.71678424    
  -9.99574089       1.71676636    
  -9.99572849       1.71674836    
  -9.99571514       1.71672916    
  -9.99570274       1.71671128    
  -9.99569035       1.71669340    
  -9.99567795       1.71667540    
  -9.99566555       1.71665752    
  -9.99565315       1.71663964    
  -9.99563980       1.71662033    
  -9.99562740       1.71660244    
  -9.99561501       1.71658444    
  -9.99560261       1.71656656    
  -9.99559021       1.71654868    
  -9.99557781       1.71653080    
  -9.99556446       1.71651149    
  -9.99555206       1.71649361    
  -9.99553967       1.71647573    
  -9.99552727       1.71645784    
  -9.99551487       1.71643996    
  -9.99550152       1.71642053    
  -9.99548912       1.71640265    
  -9.99547672       1.71638477    
  -9.99546432       1.71636689    
  -9.99545193       1.71634901    
  -9.99543953       1.71633101    
  -9.99542618       1.71631169    
  -9.99541378       1.71629381    
  -9.99540138       1.71627593    
  -9.99538898       1.71625805    
  -9.99537659       1.71624017    
  -9.99536419       1.71622217    
  -9.99535084       1.71620297    
  -9.99533844       1.71618509    
  -9.99532604       1.71616721    
  -9.99531364       1.71614933    
  -9.99530125       1.71613133    
  -9.99528790       1.71611202    
  -9.99527550       1.71609414    
  -9.99526310       1.71607625    
  -9.99525070       1.71605837    
  -9.99523830       1.71604049    
  -9.99522591       1.71602249    
  -9.99521255       1.71600318    
  -9.99520016       1.71598530    
  -9.99518776       1.71596742    
  -9.99517536       1.71594954    
  -9.99516296       1.71593165    
  -9.99515057       1.71591377    
  -9.99513721       1.71589434    
  -9.99512482       1.71587646    
  -9.99511242       1.71585858    
  -9.99510002       1.71584070    
  -9.99508762       1.71582282    
  -9.99507523       1.71580493    
  -9.99506187       1.71578562    
  -9.99504948       1.71576762    
  -9.99503708       1.71574974    
  -9.99502468       1.71573186    
  -9.99501228       1.71571398    
  -9.99499893       1.71569467    
  -9.99498653       1.71567678    
  -9.99497414       1.71565890    
  -9.99496174       1.71564102    
  -9.99494934       1.71562302    
  -9.99493694       1.71560514    
  -9.99492359       1.71558583    
  -9.99491119       1.71556795    
  -9.99489880       1.71555007    
  -9.99488640       1.71553218    
  -9.99487400       1.71551430    
  -9.99486160       1.71549642    
  -9.99484825       1.71547711    
  -9.99483585       1.71545911    
  -9.99482346       1.71544123    
  -9.99481106       1.71542335    
  -9.99479866       1.71540546    
  -9.99478531       1.71538615    
  -9.99477291       1.71536827    
  -9.99476051       1.71535039    
  -9.99474812       1.71533251    
  -9.99473572       1.71531463    
  -9.99472332       1.71529675    
  -9.99470997       1.71527743    
  -9.99469757       1.71525943    
  -9.99468517       1.71524155    
  -9.99467278       1.71522367    
  -9.99466038       1.71520579    
  -9.99464798       1.71518779    
  -9.99463463       1.71516860    
  -9.99462223       1.71515071    
  -9.99460983       1.71513283    
  -9.99459743       1.71511483    
  -9.99458504       1.71509695    
  -9.99457264       1.71507907    
  -9.99455929       1.71505988    
  -9.99454689       1.71504188    
  -9.99453449       1.71502399    
  -9.99452209       1.71500611    
  -9.99450970       1.71498811    
  -9.99449635       1.71496880    
  -9.99448395       1.71495092    
  -9.99447155       1.71493304    
  -9.99445915       1.71491516    
  -9.99444675       1.71489727    
  -9.99443436       1.71487939    
  -9.99442101       1.71486008    
  -9.99440861       1.71484220    
  -9.99439621       1.71482432    
  -9.99438381       1.71480632    
  -9.99437141       1.71478844    
  -9.99435902       1.71477056    
  -9.99434566       1.71475136    
  -9.99433327       1.71473336    
  -9.99432087       1.71471548    
  -9.99430847       1.71469760    
  -9.99429607       1.71467972    
  -9.99428368       1.71466184    
  -9.99427032       1.71464252    
  -9.99425793       1.71462464    
  -9.99424553       1.71460676    
  -9.99423313       1.71458888    
  -9.99422073       1.71457088    
  -9.99420738       1.71455169    
  -9.99419498       1.71453381    
  -9.99418259       1.71451581    
  -9.99417019       1.71449792    
  -9.99415779       1.71448004    
  -9.99414539       1.71446216    
  -9.99413204       1.71444285    
  -9.99411964       1.71442497    
  -9.99410725       1.71440709    
  -9.99409485       1.71438920    
  -9.99408245       1.71437120    
  -9.99407005       1.71435332    
  -9.99405670       1.71433401    
  -9.99404430       1.71431613    
  -9.99403191       1.71429825    
  -9.99401951       1.71428037    
  -9.99400711       1.71426249    
  -9.99399376       1.71424317    
  -9.99398136       1.71422529    
  -9.99396896       1.71420741    
  -9.99395657       1.71418941    
  -9.99394417       1.71417153    
  -9.99393177       1.71415365    
  -9.99391842       1.71413434    
  -9.99390602       1.71411645    
  -9.99389362       1.71409857    
  -9.99388123       1.71408069    
  -9.99386883       1.71406269    
  -9.99385643       1.71404481    
  -9.99384308       1.71402562    
  -9.99383068       1.71400762    
  -9.99381828       1.71398973    
  -9.99380589       1.71397185    
  -9.99379349       1.71395397    
  -9.99378109       1.71393597    
  -9.99376774       1.71391678    
  -9.99375534       1.71389878    
  -9.99374294       1.71388102    
  -9.99373055       1.71386313    
  -9.99371815       1.71384525    
  -9.99370480       1.71382594    
  -9.99369240       1.71380806    
  -9.99368000       1.71379018    
  -9.99366760       1.71377218    
  -9.99365520       1.71375430    
  -9.99364281       1.71373641    
  -9.99362946       1.71371710    
  -9.99361706       1.71369922    
  -9.99360466       1.71368134    
  -9.99359226       1.71366334    
  -9.99357986       1.71364546    
  -9.99356747       1.71362758    
  -9.99355412       1.71360838    
  -9.99354172       1.71359050    
  -9.99352932       1.71357262    
  -9.99351692       1.71355462    
  -9.99350452       1.71353674    
  -9.99349117       1.71351743    
  -9.99347878       1.71349955    
  -9.99346638       1.71348166    
  -9.99345398       1.71346378    
  -9.99344158       1.71344578    
  -9.99342918       1.71342790    
  -9.99341583       1.71340871    
  -9.99340343       1.71339083    
  -9.99339104       1.71337295    
  -9.99337864       1.71335506    
  -9.99336624       1.71333706    
  -9.99335384       1.71331918    
  -9.99334049       1.71329987    
  -9.99332809       1.71328199    
  -9.99331570       1.71326411    
  -9.99330330       1.71324623    
  -9.99329090       1.71322834    
  -9.99327850       1.71321046    
  -9.99326515       1.71319115    
  -9.99325275       1.71317327    
  -9.99324036       1.71315527    
  -9.99322796       1.71313739    
  -9.99321556       1.71311951    
  -9.99320221       1.71310031    
  -9.99318981       1.71308243    
  -9.99317741       1.71306455    
  -9.99316502       1.71304655    
  -9.99315262       1.71302867    
  -9.99314022       1.71301079    
  -9.99312687       1.71299148    
  -9.99311447       1.71297359    
  -9.99310207       1.71295571    
  -9.99308968       1.71293783    
  -9.99307728       1.71291995    
  -9.99306488       1.71290195    
  -9.99305153       1.71288276    
  -9.99303913       1.71286476    
  -9.99302673       1.71284699    
  -9.99301434       1.71282911    
  -9.99300194       1.71281111    
  -9.99298954       1.71279323    
  -9.99297619       1.71277392    
  -9.99296379       1.71275604    
  -9.99295139       1.71273828    
  -9.99293900       1.71272027    
  -9.99292660       1.71270239    
  -9.99291325       1.71268308    
  -9.99290085       1.71266520    
  -9.99288845       1.71264732    
  -9.99287605       1.71262944    
  -9.99286366       1.71261156    
  -9.99285126       1.71259356    
  -9.99283791       1.71257436    
  -9.99282551       1.71255636    
  -9.99281311       1.71253860    
  -9.99280071       1.71252072    
  -9.99278831       1.71250272    
  -9.99277592       1.71248484    
  -9.99276257       1.71246552    
  -9.99275017       1.71244776    
  -9.99273777       1.71242976    
  -9.99272537       1.71241188    
  -9.99271297       1.71239400    
  -9.99269962       1.71237469    
  -9.99268723       1.71235681    
  -9.99267483       1.71233892    
  -9.99266243       1.71232104    
  -9.99265003       1.71230304    
  -9.99263763       1.71228516    
  -9.99262428       1.71226597    
  -9.99261189       1.71224809    
  -9.99259949       1.71223021    
  -9.99258709       1.71221220    
  -9.99257469       1.71219444    
  -9.99256229       1.71217644    
  -9.99254894       1.71215725    
  -9.99253654       1.71213925    
  -9.99252415       1.71212137    
  -9.99251175       1.71210361    
  -9.99249935       1.71208560    
  -9.99248695       1.71206772    
  -9.99247360       1.71204841    
  -9.99246120       1.71203065    
  -9.99244881       1.71201265    
  -9.99243641       1.71199477    
  -9.99242401       1.71197677    
  -9.99241066       1.71195769    
  -9.99239826       1.71193969    
  -9.99238586       1.71192181    
  -9.99237347       1.71190381    
  -9.99236107       1.71188605    
  -9.99234867       1.71186817    
  -9.99233532       1.71184886    
  -9.99232292       1.71183085    
  -9.99231052       1.71181309    
  -9.99229813       1.71179521    
  -9.99228573       1.71177721    
  -9.99227333       1.71175933    
  -9.99225998       1.71174014    
  -9.99224758       1.71172225    
  -9.99223518       1.71170425    
  -9.99222279       1.71168649    
  -9.99221039       1.71166849    
  -9.99219799       1.71165061    
  -9.99218464       1.71163130    
  -9.99217224       1.71161354    
  -9.99215984       1.71159554    
  -9.99214745       1.71157765    
  -9.99213505       1.71155977    
  -9.99212170       1.71154046    
  -9.99210930       1.71152258    
  -9.99209690       1.71150470    
  -9.99208450       1.71148682    
  -9.99207211       1.71146894    
  -9.99205971       1.71145093    
  -9.99204636       1.71143174    
  -9.99203396       1.71141386    
  -9.99202156       1.71139598    
  -9.99200916       1.71137810    
  -9.99199677       1.71136022    
  -9.99198437       1.71134222    
  -9.99197102       1.71132290    
  -9.99195862       1.71130514    
  -9.99194622       1.71128726    
  -9.99193382       1.71126926    
  -9.99192142       1.71125150    
  -9.99190807       1.71123219    
  -9.99189568       1.71121418    
  -9.99188328       1.71119642    
  -9.99187088       1.71117842    
  -9.99185848       1.71116054    
  -9.99184608       1.71114278    
  -9.99183273       1.71112347    
  -9.99182034       1.71110547    
  -9.99180794       1.71108770    
  -9.99179554       1.71106970    
  -9.99178314       1.71105182    
  -9.99177074       1.71103394    
  -9.99175739       1.71101463    
  -9.99174500       1.71099675    
  -9.99173260       1.71097898    
  -9.99172020       1.71096098    
  -9.99170780       1.71094310    
  -9.99169540       1.71092522    
  -9.99168205       1.71090591    
  -9.99166965       1.71088803    
  -9.99165726       1.71087015    
  -9.99164486       1.71085227    
  -9.99163246       1.71083438    
  -9.99161911       1.71081507    
  -9.99160671       1.71079719    
  -9.99159431       1.71077931    
  -9.99158192       1.71076143    
  -9.99156952       1.71074343    
  -9.99155712       1.71072567    
  -9.99154377       1.71070635    
  -9.99153137       1.71068847    
  -9.99151897       1.71067059    
  -9.99150658       1.71065271    
  -9.99149418       1.71063483    
  -9.99148178       1.71061695    
  -9.99146843       1.71059763    
  -9.99145603       1.71057975    
  -9.99144363       1.71056187    
  -9.99143124       1.71054399    
  -9.99141884       1.71052611    
  -9.99140549       1.71050680    
  -9.99139309       1.71048892    
  -9.99138069       1.71047103    
  -9.99136829       1.71045315    
  -9.99135590       1.71043527    
  -9.99134350       1.71041727    
  -9.99133015       1.71039808    
  -9.99131775       1.71038020    
  -9.99130535       1.71036232    
  -9.99129295       1.71034443    
  -9.99128056       1.71032643    
  -9.99126816       1.71030867    
  -9.99125481       1.71028936    
  -9.99124241       1.71027148    
  -9.99123001       1.71025360    
  -9.99121761       1.71023560    
  -9.99120522       1.71021783    
  -9.99119282       1.71019983    
  -9.99117947       1.71018064    
  -9.99116707       1.71016276    
  -9.99115467       1.71014488    
  -9.99114227       1.71012700    
  -9.99112988       1.71010900    
  -9.99111652       1.71008980    
  -9.99110413       1.71007180    
  -9.99109173       1.71005404    
  -9.99107933       1.71003604    
  -9.99106693       1.71001828    
  -9.99105453       1.71000028    
  -9.99104118       1.70998108    
  -9.99102879       1.70996320    
  -9.99101639       1.70994520    
  -9.99100399       1.70992744    
  -9.99099159       1.70990944    
  -9.99097919       1.70989168    
  -9.99096584       1.70987236    
  -9.99095345       1.70985448    
  -9.99094105       1.70983648    
  -9.99092865       1.70981872    
  -9.99091625       1.70980072    
  -9.99090385       1.70978296    
  -9.99089050       1.70976365    
  -9.99087811       1.70974565    
  -9.99086571       1.70972788    
  -9.99085331       1.70970988    
  -9.99084091       1.70969212    
  -9.99082756       1.70967281    
  -9.99081516       1.70965493    
  -9.99080276       1.70963693    
  -9.99079037       1.70961916    
  -9.99077797       1.70960116    
  -9.99076557       1.70958340    
  -9.99075222       1.70956409    
  -9.99073982       1.70954621    
  -9.99072742       1.70952833    
  -9.99071503       1.70951045    
  -9.99070263       1.70949244    
  -9.99069023       1.70947468    
  -9.99067688       1.70945537    
  -9.99066448       1.70943749    
  -9.99065208       1.70941961    
  -9.99063969       1.70940173    
  -9.99062729       1.70938373    
  -9.99061394       1.70936453    
  -9.99060154       1.70934665    
  -9.99058914       1.70932877    
  -9.99057674       1.70931089    
  -9.99056435       1.70929301    
  -9.99055195       1.70927501    
  -9.99053860       1.70925581    
  -9.99052620       1.70923793    
  -9.99051380       1.70922005    
  -9.99050140       1.70920217    
  -9.99048901       1.70918429    
  -9.99047661       1.70916629    
  -9.99046326       1.70914710    
  -9.99045086       1.70912921    
  -9.99043846       1.70911133    
  -9.99042606       1.70909345    
  -9.99041367       1.70907557    
  -9.99040127       1.70905769    
  -9.99038792       1.70903838    
  -9.99037552       1.70902050    
  -9.99036312       1.70900261    
  -9.99035072       1.70898473    
  -9.99033833       1.70896685    
  -9.99032497       1.70894766    
  -9.99031258       1.70892966    
  -9.99030018       1.70891178    
  -9.99028778       1.70889401    
  -9.99027538       1.70887601    
  -9.99026299       1.70885813    
  -9.99024963       1.70883882    
  -9.99023724       1.70882106    
  -9.99022484       1.70880306    
  -9.99021244       1.70878518    
  -9.99020004       1.70876729    
  -9.99018764       1.70874941    
  -9.99017429       1.70873022    
  -9.99016190       1.70871222    
  -9.99014950       1.70869446    
  -9.99013710       1.70867646    
  -9.99012470       1.70865870    
  -9.99011230       1.70864081    
  -9.99009895       1.70862150    
  -9.99008656       1.70860362    
  -9.99007416       1.70858562    
  -9.99006176       1.70856786    
  -9.99004936       1.70854986    
  -9.99003601       1.70853066    
  -9.99002361       1.70851278    
  -9.99001122       1.70849490    
  -9.98999882       1.70847702    
  -9.98998642       1.70845902    
  -9.98997402       1.70844126    
  -9.98996067       1.70842206    
  -9.98994827       1.70840406    
  -9.98993587       1.70838618    
  -9.98992348       1.70836830    
  -9.98991108       1.70835042    
  -9.98989868       1.70833254    
  -9.98988533       1.70831323    
  -9.98987293       1.70829535    
  -9.98986053       1.70827746    
  -9.98984814       1.70825958    
  -9.98983574       1.70824170    
  -9.98982239       1.70822239    
  -9.98980999       1.70820463    
  -9.98979759       1.70818675    
  -9.98978519       1.70816875    
  -9.98977280       1.70815098    
  -9.98976040       1.70813310    
  -9.98974705       1.70811379    
  -9.98973465       1.70809591    
  -9.98972225       1.70807791    
  -9.98970985       1.70806015    
  -9.98969746       1.70804226    
  -9.98968506       1.70802426    
  -9.98967171       1.70800507    
  -9.98965931       1.70798719    
  -9.98964691       1.70796931    
  -9.98963451       1.70795143    
  -9.98962212       1.70793355    
  -9.98960972       1.70791566    
  -9.98959637       1.70789635    
  -9.98958397       1.70787859    
  -9.98957157       1.70786059    
  -9.98955917       1.70784271    
  -9.98954678       1.70782483    
  -9.98953342       1.70780551    
  -9.98952103       1.70778775    
  -9.98950863       1.70776987    
  -9.98949623       1.70775187    
  -9.98948383       1.70773411    
  -9.98947144       1.70771623    
  -9.98945808       1.70769691    
  -9.98944569       1.70767903    
  -9.98943329       1.70766115    
  -9.98942089       1.70764327    
  -9.98940849       1.70762539    
  -9.98939610       1.70760751    
  -9.98938274       1.70758820    
  -9.98937035       1.70757031    
  -9.98935795       1.70755243    
  -9.98934555       1.70753455    
  -9.98933315       1.70751667    
  -9.98931980       1.70749748    
  -9.98930740       1.70747948    
  -9.98929501       1.70746160    
  -9.98928261       1.70744383    
  -9.98927021       1.70742595    
  -9.98925781       1.70740795    
  -9.98924446       1.70738876    
  -9.98923206       1.70737088    
  -9.98921967       1.70735288    
  -9.98920727       1.70733511    
  -9.98919487       1.70731723    
  -9.98918247       1.70729935    
  -9.98916912       1.70728004    
  -9.98915672       1.70726216    
  -9.98914433       1.70724428    
  -9.98913193       1.70722640    
  -9.98911953       1.70720851    
  -9.98910713       1.70719063    
  -9.98909378       1.70717144    
  -9.98908138       1.70715344    
  -9.98906898       1.70713556    
  -9.98905659       1.70711780    
  -9.98904419       1.70709991    
  -9.98903084       1.70708060    
  -9.98901844       1.70706272    
  -9.98900604       1.70704484    
  -9.98899364       1.70702696    
  -9.98898125       1.70700908    
  -9.98896885       1.70699120    
  -9.98895550       1.70697200    
  -9.98894310       1.70695400    
  -9.98893070       1.70693612    
  -9.98891830       1.70691824    
  -9.98890591       1.70690048    
  -9.98889351       1.70688248    
  -9.98888016       1.70686316    
  -9.98886776       1.70684540    
  -9.98885536       1.70682752    
  -9.98884296       1.70680964    
  -9.98883057       1.70679164    
  -9.98881817       1.70677388    
  -9.98880482       1.70675457    
  -9.98879242       1.70673668    
  -9.98878002       1.70671880    
  -9.98876762       1.70670092    
  -9.98875523       1.70668304    
  -9.98874187       1.70666385    
  -9.98872948       1.70664585    
  -9.98871708       1.70662796    
  -9.98870468       1.70661008    
  -9.98869228       1.70659232    
  -9.98867989       1.70657444    
  -9.98866653       1.70655513    
  -9.98865414       1.70653725    
  -9.98864174       1.70651937    
  -9.98862934       1.70650148    
  -9.98861694       1.70648360    
  -9.98860455       1.70646572    
  -9.98859119       1.70644641    
  -9.98857880       1.70642853    
  -9.98856640       1.70641077    
  -9.98855400       1.70639288    
  -9.98854160       1.70637488    
  -9.98852825       1.70635569    
  -9.98851585       1.70633781    
  -9.98850346       1.70631993    
  -9.98849106       1.70630205    
  -9.98847866       1.70628417    
  -9.98846626       1.70626628    
  -9.98845291       1.70624697    
  -9.98844051       1.70622909    
  -9.98842812       1.70621133    
  -9.98841572       1.70619345    
  -9.98840332       1.70617545    
  -9.98839092       1.70615757    
  -9.98837757       1.70613837    
  -9.98836517       1.70612049    
  -9.98835278       1.70610261    
  -9.98834038       1.70608473    
  -9.98832798       1.70606673    
  -9.98831558       1.70604897    
  -9.98830223       1.70602965    
  -9.98828983       1.70601177    
